what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1290751835906
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1290751835906
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1290751835906
started,bundle,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui",1290751835906
started,bundle,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser",1290751835906
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1290751835921
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1290751835921
started,bundle,org.eclipse.ui.forms,3.4.1.v20090714_35x,"org.eclipse.ui.forms",1290751835921
started,bundle,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.ide",1290751835921
started,bundle,org.eclipse.ui.navigator,3.4.2.M20100120-0800,"org.eclipse.ui.navigator",1290751836234
started,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1290751836234
started,bundle,org.eclipse.ui.net,1.2.1.r35x_20090812-1200,"org.eclipse.ui.net",1290751836234
started,bundle,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views",1290751836234
started,bundle,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"org.eclipse.ui.workbench",1290751836250
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1290751836250
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1290751836250
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1290751836250
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1290751836250
started,bundle,org.eclipse.update.ui,3.2.201.R35x_v20090813,"org.eclipse.update.ui",1290751836250
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1290751836250
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1290751836250
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1290751836250
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1290751836250
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v2010012803,"org.eclipse.wst.jsdt.core",1290751836265
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1290751836265
started,bundle,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui",1290751836265
started,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1290751836265
started,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1290751836265
started,bundle,org.eclipse.wst.web,1.1.301.v200911302230,"org.eclipse.wst.web",1290751836265
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1290751836265
started,bundle,com.collabnet.subversion.merge,2.2.1,"com.collabnet.subversion.merge",1290751836265
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1290751836265
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1290751836265
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1290751836265
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1290751836265
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1290751836281
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1290751836281
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1290751836281
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1290751836281
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1290751836281
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1290751836281
started,bundle,org.tigris.subversion.subclipse.core,1.6.15,"org.tigris.subversion.subclipse.core",1290751836281
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1290751836281
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1290751836281
started,bundle,org.tigris.subversion.subclipse.ui,1.6.15,"org.tigris.subversion.subclipse.ui",1290751836281
started,bundle,org.eclipse.team.svn.core,0.7.9.I20100917-1700,"org.eclipse.team.svn.core",1290751836281
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20100512-1900,"org.eclipse.team.svn.mylyn",1290751836281
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20101001-1700,"org.eclipse.team.svn.ui",1290751836281
started,bundle,org.polarion.eclipse.team.svn.connector.javahl16,2.2.2.I20100917-1700,"org.polarion.eclipse.team.svn.connector.javahl16",1290751836281
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20100917-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1290751836281
started,bundle,org.polarion.eclipse.team.svn.connector.javahl,2.2.2.I20100512-1900,"org.polarion.eclipse.team.svn.connector.javahl",1290751836281
started,bundle,org.polarion.eclipse.team.svn.connector.javahl15,2.2.2.I20100512-1900,"org.polarion.eclipse.team.svn.connector.javahl15",1290751836281
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit,2.2.2.I20100512-1900,"org.polarion.eclipse.team.svn.connector.svnkit",1290751836281
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit15,2.2.2.I20100512-1900,"org.polarion.eclipse.team.svn.connector.svnkit15",1290751836281
started,bundle,com.aptana.ide.core,2.0.5.1278523018,"com.aptana.ide.core",1290751836281
started,bundle,com.aptana.ide.core.epl,2.0.0.1278614541,"com.aptana.ide.core.epl",1290751836296
started,bundle,com.aptana.ide.core.io,2.0.5.1278614541,"com.aptana.ide.core.io",1290751836296
started,bundle,com.aptana.ide.core.ui,2.0.5.1278523018,"com.aptana.ide.core.ui",1290751836296
started,bundle,com.aptana.ide.debug.core,2.0.0.1278523018,"com.aptana.ide.debug.core",1290751836296
started,bundle,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui",1290751836296
started,bundle,com.aptana.ide.desktop.integration.protocolhandler,2.0.0.1278523018,"com.aptana.ide.desktop.integration.protocolhandler",1290751836296
started,bundle,com.aptana.ide.desktop.integration.server,2.0.0.1278523018,"com.aptana.ide.desktop.integration.server",1290751836296
started,bundle,com.aptana.ide.editors,2.0.5.1278523018,"com.aptana.ide.editors",1290751836296
started,bundle,com.aptana.ide.epl,2.0.0.1278523018,"com.aptana.ide.epl",1290751836296
started,bundle,com.aptana.ide.installer,2.0.5.1278523018,"com.aptana.ide.installer",1290751836296
started,bundle,com.aptana.ide.intro,2.0.0.1278523018,"com.aptana.ide.intro",1290751836296
started,bundle,com.aptana.ide.scripting,2.0.0.1278523018,"com.aptana.ide.scripting",1290751836296
started,bundle,com.aptana.ide.server.jetty,2.0.0.1278523018,"com.aptana.ide.server.jetty",1290751836312
started,bundle,com.aptana.ide.server.portal,2.0.0.1278523018,"com.aptana.ide.server.portal",1290751836312
started,bundle,com.aptana.ide.syncing.core,2.0.5.1278614541,"com.aptana.ide.syncing.core",1290751836312
started,bundle,com.aptana.ide.syncing.ui,2.0.5.1278614541,"com.aptana.ide.syncing.ui",1290751836312
started,bundle,com.aptana.ide.update,2.0.5.1278523018,"com.aptana.ide.update",1290751836312
started,bundle,com.aptana.ide.update.eclipse34,2.0.5.1278614541,"com.aptana.ide.update.eclipse34",1290751836312
started,bundle,com.aptana.ide.update.eclipse35,2.0.5.1278614541,"com.aptana.ide.update.eclipse35",1290751836312
started,bundle,com.aptana.ide.update.ui,2.0.0.1278614541,"com.aptana.ide.update.ui",1290751836312
started,bundle,org.eclipse.eclipsemonkey,2.0.5.1278445773,"org.eclipse.eclipsemonkey",1290751836312
started,bundle,org.eclipse.eclipsemonkey.lang.javascript,2.0.0.1277749615,"org.eclipse.eclipsemonkey.lang.javascript",1290751836312
started,bundle,org.eclipse.dltk.core,1.0.2.v20100209-1928,"org.eclipse.dltk.core",1290751836312
started,bundle,org.eclipse.dltk.launching,1.0.1.v20090910-1601,"org.eclipse.dltk.launching",1290751836312
started,bundle,org.eclipse.dltk.ui,1.0.2.v20100209-1928,"org.eclipse.dltk.ui",1290751836328
started,bundle,org.eclipse.php.debug.ui,2.1.1.v20090714-1338,"org.eclipse.php.debug.ui",1290751836328
started,bundle,org.eclipse.php.ui,2.1.1.v20090830-1830,"org.eclipse.php.ui",1290751836328
os,sysinfo,,,"win32",1290751836328
arch,sysinfo,,,"x86",1290751836328
ws,sysinfo,,,"win32",1290751836328
locale,sysinfo,,,"ko_KR",1290751836328
processors,sysinfo,,,"2",1290751836328
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1290751836328
java.runtime.version,sysinfo,,,"1.6.0_22-b04",1290751836328
java.specification.name,sysinfo,,,"Java Platform API Specification",1290751836328
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290751836328
java.specification.version,sysinfo,,,"1.6",1290751836328
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1290751836328
java.version,sysinfo,,,"1.6.0_22",1290751836328
java.vm.info,sysinfo,,,"mixed mode, sharing",1290751836328
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1290751836328
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1290751836328
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290751836328
java.vm.specification.version,sysinfo,,,"1.0",1290751836328
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1290751836328
java.vm.version,sysinfo,,,"17.1-b03",1290751836328
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1290751836359
started,bundle,org.eclipse.eclipsemonkey.doms,2.0.0.1277749615,"org.eclipse.eclipsemonkey.doms",1290751836468
started,bundle,org.eclipse.team.svn.revision.graph,0.7.9.I20100917-1700,"org.eclipse.team.svn.revision.graph",1290751836468
started,bundle,org.eclipse.php.core,2.1.1.v20090831-1530,"org.eclipse.php.core",1290751836546
started,bundle,org.eclipse.php.debug.daemon,2.1.1.v20090707-1108,"org.eclipse.php.debug.daemon",1290751836609
started,bundle,org.eclipse.php.server.core,2.1.1.v20090707-1108,"org.eclipse.php.server.core",1290751836687
started,bundle,com.aptana.ide.server,2.0.0.1278523018,"com.aptana.ide.server",1290751837187
started,bundle,org.eclipse.php.debug.core,2.1.1.v20090830-1830,"org.eclipse.php.debug.core",1290751837234
started,bundle,com.aptana.ide.documentation,2.0.0.1278523018,"com.aptana.ide.documentation",1290751837375
started,bundle,com.aptana.ide.samples.ui,2.0.0.1278614541,"com.aptana.ide.samples.ui",1290751837390
started,bundle,com.aptana.ide.update.portal,2.0.0.1278614541,"com.aptana.ide.update.portal",1290751837406
opened,editor,com.aptana.ide.server.portal,2.0.0.1278523018,"com.aptana.ide.server.portal.ui.MyAptanaEditor",1290751837406
started,bundle,com.aptana.ide.server.core,2.0.0.1278523018,"com.aptana.ide.server.core",1290751837609
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1290751847609
started,bundle,org.eclipse.help.base,3.4.0.v201002111343,"org.eclipse.help.base",1290751850640
started,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1290751850671
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1290751855234
started,bundle,org.eclipse.equinox.http.servlet,1.0.200.v20090520-1800,"org.eclipse.equinox.http.servlet",1290751855375
started,bundle,org.eclipse.equinox.http.registry,1.0.200.v20090520-1800,"org.eclipse.equinox.http.registry",1290751855703
started,bundle,org.eclipse.equinox.jsp.jasper.registry,1.0.100.v20090520-1800,"org.eclipse.equinox.jsp.jasper.registry",1290751856046
started,bundle,org.eclipse.equinox.jsp.jasper,1.0.200.v20090520-1800,"org.eclipse.equinox.jsp.jasper",1290751856046
started,bundle,org.eclipse.help.webapp,3.4.1.v20091009_35x,"org.eclipse.help.webapp",1290751857140
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1290751886828
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1290751887656
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1290751887656
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.406.v200903031852,"org.eclipse.jst.ws.axis.creation.ui",1290751888062
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.405.v200901261650,"org.eclipse.jst.ws.axis.consumption.ui",1290751888062
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.306.v200810082309,"org.eclipse.jst.ws.axis.consumption.core",1290751888078
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,"org.eclipse.jst.ws.axis2.creation.ui",1290751888078
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,"org.eclipse.jst.ws.axis2.consumption.ui",1290751888078
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,"org.eclipse.jst.ws.axis2.creation.core",1290751888078
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.consumption.core",1290751888078
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.302.v200905260749,"org.eclipse.jst.ws.axis2.ui",1290751888078
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.104.v200810151442,"org.eclipse.jst.ws.axis2.core",1290751888078
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.409.v200911241856,"org.eclipse.jst.ws.creation.ui",1290751888078
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.106.v200911241851,"org.eclipse.jst.ws.consumption.ui",1290751888093
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.408.v200911241817,"org.eclipse.jst.ws.consumption",1290751888093
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.400.v200901261650,"org.eclipse.jst.ws.uddiregistry",1290751888093
stopped,bundle,org.eclipse.jst.ws.ui,1.0.402.v200903111822,"org.eclipse.jst.ws.ui",1290751888093
stopped,bundle,org.eclipse.jst.ws,1.0.407.v200905191120,"org.eclipse.jst.ws",1290751888093
stopped,bundle,org.eclipse.wst.ws.explorer,1.0.408.v200911241806,"org.eclipse.wst.ws.explorer",1290751888093
stopped,bundle,org.eclipse.wst.wsdl.ui,1.2.202.v200904271449,"org.eclipse.wst.wsdl.ui",1290751888093
stopped,bundle,org.eclipse.wst.ws.ui,1.1.100.v200903112221,"org.eclipse.wst.ws.ui",1290751888093
stopped,bundle,org.eclipse.wst.wsi.ui,1.0.500.v200901141851,"org.eclipse.wst.wsi.ui",1290751888109
stopped,bundle,org.eclipse.wst.wsi,1.0.305.v200902181431,"org.eclipse.wst.wsi",1290751888109
stopped,bundle,org.eclipse.wst.ws,1.1.103.v200903111822,"org.eclipse.wst.ws",1290751888109
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.300.v200902052230,"org.eclipse.jst.j2ee.webservice.ui",1290751888109
stopped,bundle,org.eclipse.jst.j2ee.webservice,1.1.300.v200901220600,"org.eclipse.jst.j2ee.webservice",1290751888109
stopped,bundle,org.eclipse.wst.ws.parser,1.0.402.v200901220107,"org.eclipse.wst.ws.parser",1290751888109
stopped,bundle,commonj.sdo,2.1.1.v200905221342,"commonj.sdo",1290751888109
stopped,bundle,org.eclipse.datatools.enablement.oda.ws.ui,1.2.2.v201001260400,"org.eclipse.datatools.enablement.oda.ws.ui",1290751888109
stopped,bundle,org.eclipse.datatools.enablement.oda.ws,1.2.2.v201001131420,"org.eclipse.datatools.enablement.oda.ws",1290751888109
stopped,bundle,org.eclipse.wst.wsdl,1.2.2.v200911111930,"org.eclipse.wst.wsdl",1290751888109
stopped,bundle,org.eclipse.wst.wsdl.validation,1.1.402.v200911251542,"org.eclipse.wst.wsdl.validation",1290751888109
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.debug.ui",1290751888125
stopped,bundle,org.eclipse.wst.xsl.ui,1.0.100.v200907172129,"org.eclipse.wst.xsl.ui",1290751888125
stopped,bundle,org.eclipse.wst.xml.xpath.ui,1.0.0.v200904240436,"org.eclipse.wst.xml.xpath.ui",1290751888125
stopped,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1290751888125
stopped,bundle,org.eclipse.wst.xsl.jaxp.launching,1.0.0.v200904240436,"org.eclipse.wst.xsl.jaxp.launching",1290751888125
stopped,bundle,org.eclipse.wst.xsl.launching,1.0.0.v200904241348,"org.eclipse.wst.xsl.launching",1290751888125
stopped,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1290751888125
stopped,bundle,org.eclipse.datatools.enablement.oda.xml.ui,1.2.1.v201001191820,"org.eclipse.datatools.enablement.oda.xml.ui",1290751888125
stopped,bundle,org.eclipse.datatools.enablement.oda.xml,1.2.1.v201001151620,"org.eclipse.datatools.enablement.oda.xml",1290751888125
stopped,bundle,org.eclipse.jst.jsf.apache.trinidad.tagsupport,1.1.0.v20090525,"org.eclipse.jst.jsf.apache.trinidad.tagsupport",1290751888125
stopped,bundle,org.eclipse.jst.jsf.facesconfig.ui,1.1.6.v20100203,"org.eclipse.jst.jsf.facesconfig.ui",1290751888140
stopped,bundle,org.eclipse.jst.jsf.ui,1.2.3.v201001271707,"org.eclipse.jst.jsf.ui",1290751888140
stopped,bundle,org.eclipse.jst.pagedesigner.jsf.ui,1.1.4.v20100203,"org.eclipse.jst.pagedesigner.jsf.ui",1290751888140
stopped,bundle,org.eclipse.jst.pagedesigner,1.2.3.v20100211,"org.eclipse.jst.pagedesigner",1290751888140
